time,heart,breath,gsr,date
644531,3975,1529,1312,2019-03-11_13:04:42.586000
644631,3979,1534,1312,2019-03-11_13:04:42.778000
644731,3979,1533,1344,2019-03-11_13:04:43.102000
644831,3975,1530,1310,2019-03-11_13:04:43.202000
644931,3975,1525,1340,2019-03-11_13:04:43.370000
645031,3967,1535,1313,2019-03-11_13:04:43.474000
645131,3975,1535,1306,2019-03-11_13:04:43.551000
645231,3967,1527,1312,2019-03-11_13:04:43.664000
645331,3967,1531,1360,2019-03-11_13:04:43.792000
645431,3971,1529,1330,2019-03-11_13:04:43.906000
645531,3967,1530,1356,2019-03-11_13:04:44.180000
645631,3967,1531,1350,2019-03-11_13:04:44.255000
645731,3973,1530,1360,2019-03-11_13:04:44.361000
645831,3975,1526,1392,2019-03-11_13:04:44.477000
645931,3975,1534,1386,2019-03-11_13:04:44.539000
646031,3975,1535,1380,2019-03-11_13:04:44.647000
646131,3909,1530,1382,2019-03-11_13:04:44.876000
646231,3967,1533,1360,2019-03-11_13:04:44.993000
646331,3915,1532,1387,2019-03-11_13:04:45.164000
646431,3975,1531,1387,2019-03-11_13:04:45.300000
646531,3979,1532,1382,2019-03-11_13:04:45.408000
646631,3967,1529,1388,2019-03-11_13:04:45.552000
646731,3967,1531,1396,2019-03-11_13:04:45.637000
646831,3967,1534,1402,2019-03-11_13:04:45.818000
646931,3974,1530,1389,2019-03-11_13:04:45.982000
647031,3973,1524,1383,2019-03-11_13:04:46.111000
647131,3967,1535,1392,2019-03-11_13:04:46.453000
647231,3975,1532,1398,2019-03-11_13:04:46.551000
647331,3982,1530,1401,2019-03-11_13:04:46.612000
647431,3967,1526,1374,2019-03-11_13:04:46.679000
647531,3967,1531,1382,2019-03-11_13:04:46.730000
647631,3979,1533,1401,2019-03-11_13:04:46.810000
647731,3975,1535,1379,2019-03-11_13:04:46.997000
647831,3967,1530,1408,2019-03-11_13:04:47.172000
647931,3973,1524,1402,2019-03-11_13:04:47.457000
648031,3971,1527,1373,2019-03-11_13:04:47.651000
648131,3991,1535,1361,2019-03-11_13:04:47.719000
648231,3935,1534,1367,2019-03-11_13:04:47.800000
648331,3975,1533,1378,2019-03-11_13:04:47.889000
648431,3975,1530,1361,2019-03-11_13:04:47.985000
648531,3967,1531,1377,2019-03-11_13:04:48.180000
648631,3967,1527,1364,2019-03-11_13:04:48.407000
648731,3967,1530,1381,2019-03-11_13:04:48.663000
648831,3975,1534,1398,2019-03-11_13:04:48.845000
648931,3979,1533,1392,2019-03-11_13:04:48.982000
649031,3983,1533,1395,2019-03-11_13:04:49.058000
649131,3973,1535,1400,2019-03-11_13:04:49.209000
649231,3975,1535,1391,2019-03-11_13:04:49.373000
649331,3967,1529,1397,2019-03-11_13:04:49.533000
649431,3975,1531,1404,2019-03-11_13:04:49.758000
649531,3975,1531,1392,2019-03-11_13:04:50.001000
649631,3975,1525,1392,2019-03-11_13:04:50.142000
649731,3975,1529,1397,2019-03-11_13:04:50.272000
649831,3973,1533,1396,2019-03-11_13:04:50.375000
649931,3975,1531,1387,2019-03-11_13:04:50.443000
650031,3975,1509,1408,2019-03-11_13:04:50.531000
650131,3981,1524,1408,2019-03-11_13:04:50.677000
650231,3966,1530,1417,2019-03-11_13:04:50.927000
650331,3979,1523,1418,2019-03-11_13:04:51.166000
650431,3975,1526,1429,2019-03-11_13:04:51.260000
650531,3967,1533,1392,2019-03-11_13:04:51.340000
650631,3975,1527,1401,2019-03-11_13:04:51.421000
650731,3975,1525,1430,2019-03-11_13:04:51.494000
650831,3983,1531,1428,2019-03-11_13:04:51.559000
650931,3975,1532,1407,2019-03-11_13:04:51.805000
651031,3979,1534,1420,2019-03-11_13:04:51.983000
651131,3983,1562,1440,2019-03-11_13:04:52.264000
651231,3975,1566,1456,2019-03-11_13:04:52.336000
651331,3981,1565,1430,2019-03-11_13:04:52.433000
651431,3982,1565,1430,2019-03-11_13:04:52.521000
651531,4007,1559,1456,2019-03-11_13:04:52.592000
651631,3975,1564,1450,2019-03-11_13:04:52.696000
651731,3983,1567,1466,2019-03-11_13:04:52.856000
651831,3975,1578,1476,2019-03-11_13:04:52.947000
651931,3975,1531,1449,2019-03-11_13:04:53.160000
652031,3967,1535,1457,2019-03-11_13:04:53.307000
652131,3967,1535,1440,2019-03-11_13:04:53.481000
652231,3967,1535,1417,2019-03-11_13:04:53.582000
652331,3979,1530,1414,2019-03-11_13:04:53.714000
652431,3967,1516,1440,2019-03-11_13:04:53.778000
652531,3967,1528,1472,2019-03-11_13:04:54.116000
652631,3967,1535,1441,2019-03-11_13:04:54.411000
652731,3981,1535,1469,2019-03-11_13:04:54.545000
652831,3979,1527,1460,2019-03-11_13:04:54.746000
652931,3975,1534,1487,2019-03-11_13:04:54.978000
653031,3973,1535,1472,2019-03-11_13:04:55.176000
653131,3975,1532,1463,2019-03-11_13:04:55.267000
653231,3967,1526,1459,2019-03-11_13:04:55.459000
653331,3975,1529,1434,2019-03-11_13:04:55.632000
653431,3963,1532,1504,2019-03-11_13:04:55.766000
653531,3899,1532,1498,2019-03-11_13:04:55.970000
653631,3971,1529,1457,2019-03-11_13:04:56.112000
653731,3975,1530,1447,2019-03-11_13:04:56.191000
653831,3975,1534,1469,2019-03-11_13:04:56.288000
653931,3975,1531,1535,2019-03-11_13:04:56.360000
654031,3973,1526,1486,2019-03-11_13:04:56.557000
654131,3983,1530,1507,2019-03-11_13:04:56.760000
654231,3975,1526,1501,2019-03-11_13:04:56.907000
654331,3967,1535,1475,2019-03-11_13:04:57.035000
654431,3967,1532,1482,2019-03-11_13:04:57.186000
654531,3967,1534,1490,2019-03-11_13:04:57.293000
654631,3975,1529,1487,2019-03-11_13:04:57.405000
654731,3975,1530,1456,2019-03-11_13:04:57.468000
654831,3973,1533,1482,2019-03-11_13:04:57.606000
654931,3967,1533,1455,2019-03-11_13:04:57.877000
655031,3971,1530,1435,2019-03-11_13:04:58.063000
655131,3979,1527,1448,2019-03-11_13:04:58.293000
655231,3975,1531,1463,2019-03-11_13:04:58.458000
655331,3975,1530,1466,2019-03-11_13:04:58.538000
655431,3983,1534,1450,2019-03-11_13:04:58.617000
655531,3983,1529,1456,2019-03-11_13:04:58.853000
655631,3953,1526,1434,2019-03-11_13:04:59.005000
655731,3975,1531,1435,2019-03-11_13:04:59.321000
655831,3967,1529,1424,2019-03-11_13:04:59.586000
655931,3965,1529,1402,2019-03-11_13:04:59.766000
656031,3975,1534,1363,2019-03-11_13:04:59.993000
656131,3979,1533,1373,2019-03-11_13:05:00.122000
656231,3975,1533,1371,2019-03-11_13:05:00.347000
656331,3967,1519,1368,2019-03-11_13:05:00.489000
656431,3979,1530,1391,2019-03-11_13:05:00.732000
656531,3975,1588,1399,2019-03-11_13:05:00.814000
656631,3981,1530,1394,2019-03-11_13:05:00.905000
656731,3967,1535,1396,2019-03-11_13:05:01.107000
656831,3979,1531,1405,2019-03-11_13:05:01.378000
656931,3973,1530,1408,2019-03-11_13:05:01.541000
657031,3973,1526,1377,2019-03-11_13:05:01.651000
657131,3974,1531,1393,2019-03-11_13:05:01.728000
657231,3973,1531,1381,2019-03-11_13:05:01.892000
657331,3979,1531,1388,2019-03-11_13:05:02.013000
657431,3981,1533,1392,2019-03-11_13:05:02.227000
657531,3987,1535,1392,2019-03-11_13:05:02.540000
657631,3958,1531,1391,2019-03-11_13:05:02.607000
657731,3975,1533,1399,2019-03-11_13:05:02.665000
657831,3975,1530,1394,2019-03-11_13:05:02.730000
657931,3967,1533,1374,2019-03-11_13:05:02.826000
658031,3975,1530,1392,2019-03-11_13:05:02.947000
658131,3973,1527,1392,2019-03-11_13:05:03.029000
658231,3975,1531,1383,2019-03-11_13:05:03.213000
658331,3975,1511,1392,2019-03-11_13:05:03.439000
658431,3967,1535,1337,2019-03-11_13:05:03.574000
658531,3971,1527,1365,2019-03-11_13:05:03.774000
658631,3967,1533,1392,2019-03-11_13:05:03.836000
658731,3971,1525,1386,2019-03-11_13:05:03.893000
658831,3975,1531,1397,2019-03-11_13:05:03.958000
658931,3975,1531,1394,2019-03-11_13:05:04.131000
659031,3974,1535,1397,2019-03-11_13:05:04.337000
659131,3981,1530,1363,2019-03-11_13:05:04.616000
659231,3979,1527,1346,2019-03-11_13:05:04.721000
659331,3975,1530,1360,2019-03-11_13:05:04.784000
659431,3973,1531,1364,2019-03-11_13:05:04.859000
659531,3975,1530,1371,2019-03-11_13:05:04.946000
659631,3971,1535,1361,2019-03-11_13:05:05.096000
659731,3967,1530,1353,2019-03-11_13:05:05.229000
659831,3975,1530,1385,2019-03-11_13:05:05.345000
659931,3975,1533,1360,2019-03-11_13:05:05.585000
660031,3979,1525,1354,2019-03-11_13:05:05.737000
660131,3967,1528,1357,2019-03-11_13:05:05.854000
660231,3973,1531,1376,2019-03-11_13:05:05.925000
660331,3979,1533,1360,2019-03-11_13:05:05.988000
660431,3983,1527,1376,2019-03-11_13:05:06.092000
660531,3979,1522,1366,2019-03-11_13:05:06.165000
660631,3967,1525,1390,2019-03-11_13:05:06.299000
660731,3973,1533,1403,2019-03-11_13:05:06.520000
660831,3983,1529,1360,2019-03-11_13:05:06.718000
660931,3975,1524,1393,2019-03-11_13:05:06.859000
661031,3967,1533,1360,2019-03-11_13:05:07.008000
661131,3971,1535,1353,2019-03-11_13:05:07.106000
661231,3979,1531,1318,2019-03-11_13:05:07.210000
661331,3973,1530,1306,2019-03-11_13:05:07.287000
661431,3979,1534,1351,2019-03-11_13:05:07.386000
661531,4027,1531,1328,2019-03-11_13:05:07.581000
661631,3975,1529,1334,2019-03-11_13:05:07.838000
661731,3975,1535,1328,2019-03-11_13:05:08.068000
661831,3947,1504,1342,2019-03-11_13:05:08.149000
661931,3983,1532,1327,2019-03-11_13:05:08.209000
662031,3967,1524,1328,2019-03-11_13:05:08.284000
662131,3975,1527,1334,2019-03-11_13:05:08.400000
662231,3975,1535,1350,2019-03-11_13:05:08.670000
662331,3973,1530,1325,2019-03-11_13:05:08.984000
662431,3971,1563,1335,2019-03-11_13:05:09.102000
662531,3979,1530,1339,2019-03-11_13:05:09.180000
662631,3979,1524,1313,2019-03-11_13:05:09.288000
662731,3982,1523,1332,2019-03-11_13:05:09.370000
662831,3971,1527,1333,2019-03-11_13:05:09.745000
662931,3979,1529,1343,2019-03-11_13:05:09.853000
663031,3979,1531,1371,2019-03-11_13:05:09.967000
663131,3967,1535,1328,2019-03-11_13:05:10.135000
663231,3975,1529,1323,2019-03-11_13:05:10.345000
663331,3971,1531,1328,2019-03-11_13:05:10.440000
663431,3973,1526,1381,2019-03-11_13:05:10.544000
663531,3975,1535,1344,2019-03-11_13:05:10.720000
663631,3967,1535,1387,2019-03-11_13:05:10.856000
663731,3975,1534,1376,2019-03-11_13:05:10.966000
663831,3967,1531,1376,2019-03-11_13:05:11.147000
663931,3975,1534,1358,2019-03-11_13:05:11.318000
664031,3973,1531,1392,2019-03-11_13:05:11.386000
664131,4007,1533,1408,2019-03-11_13:05:11.509000
664231,3958,1535,1405,2019-03-11_13:05:11.580000
664331,3979,1535,1423,2019-03-11_13:05:11.804000
664431,3984,1535,1429,2019-03-11_13:05:12.111000
664531,3975,1533,1443,2019-03-11_13:05:12.191000
664631,3973,1531,1456,2019-03-11_13:05:12.272000
664731,3979,1530,1461,2019-03-11_13:05:12.384000
664831,3975,1534,1460,2019-03-11_13:05:12.516000
664931,3967,1531,1467,2019-03-11_13:05:12.596000
665031,3975,1535,1442,2019-03-11_13:05:12.852000
665131,3979,1535,1451,2019-03-11_13:05:12.939000
665231,3975,1535,1456,2019-03-11_13:05:13.193000
665331,3975,1535,1456,2019-03-11_13:05:13.267000
665431,3979,1534,1440,2019-03-11_13:05:13.525000
665531,3979,1523,1383,2019-03-11_13:05:13.752000
665631,3978,1533,1392,2019-03-11_13:05:13.994000
665731,3975,1534,1392,2019-03-11_13:05:14.170000
665831,3975,1534,1393,2019-03-11_13:05:14.260000
665931,3983,1534,1381,2019-03-11_13:05:14.324000
666031,3979,1533,1377,2019-03-11_13:05:14.457000
666131,3965,1535,1358,2019-03-11_13:05:14.542000
666231,3959,1530,1355,2019-03-11_13:05:14.652000
666331,3967,1535,1349,2019-03-11_13:05:14.908000
666431,3967,1535,1351,2019-03-11_13:05:15.185000
666531,3975,1534,1351,2019-03-11_13:05:15.367000
666631,3973,1533,1331,2019-03-11_13:05:15.440000
666731,3967,1531,1337,2019-03-11_13:05:15.542000
666831,3967,1533,1330,2019-03-11_13:05:15.628000
666931,3975,1562,1340,2019-03-11_13:05:15.696000
667031,3967,1555,1340,2019-03-11_13:05:15.814000
667131,3975,1563,1369,2019-03-11_13:05:16.076000
667231,3971,1559,1348,2019-03-11_13:05:16.278000
667331,3967,1561,1344,2019-03-11_13:05:16.423000
667431,3967,1564,1339,2019-03-11_13:05:16.512000
667531,3967,1562,1341,2019-03-11_13:05:16.711000
667631,3967,1564,1330,2019-03-11_13:05:16.932000
667731,3979,1561,1313,2019-03-11_13:05:17.115000
667831,3975,1563,1339,2019-03-11_13:05:17.244000
667931,3967,1565,1329,2019-03-11_13:05:17.391000
668031,3967,1561,1328,2019-03-11_13:05:17.550000
668131,3967,1561,1329,2019-03-11_13:05:17.653000
668231,3957,1562,1328,2019-03-11_13:05:17.725000
668331,3963,1560,1344,2019-03-11_13:05:17.818000
668431,3975,1565,1332,2019-03-11_13:05:17.896000
668531,3979,1568,1326,2019-03-11_13:05:18.010000
668631,3971,1563,1323,2019-03-11_13:05:18.226000
668731,3967,1567,1329,2019-03-11_13:05:18.470000
668831,3967,1560,1351,2019-03-11_13:05:18.594000
668931,3967,1564,1328,2019-03-11_13:05:18.683000
669031,3967,1558,1312,2019-03-11_13:05:18.781000
669131,3967,1535,1337,2019-03-11_13:05:18.864000
669231,3973,1560,1349,2019-03-11_13:05:19.055000
669331,3971,1565,1335,2019-03-11_13:05:19.175000
669431,3978,1563,1344,2019-03-11_13:05:19.324000
669531,3967,1559,1310,2019-03-11_13:05:19.448000
669631,3967,1561,1353,2019-03-11_13:05:19.585000
669731,3975,1558,1347,2019-03-11_13:05:19.682000
669831,3967,1562,1340,2019-03-11_13:05:19.751000
669931,3975,1561,1329,2019-03-11_13:05:19.839000
670031,3973,1558,1309,2019-03-11_13:05:19.912000
670131,3983,1563,1361,2019-03-11_13:05:20.233000
670231,3983,1567,1354,2019-03-11_13:05:20.460000
670331,3967,1553,1339,2019-03-11_13:05:20.700000
670431,3975,1559,1357,2019-03-11_13:05:20.881000
670531,3971,1535,1365,2019-03-11_13:05:20.999000
670631,3967,1559,1360,2019-03-11_13:05:21.073000
670731,3975,1560,1321,2019-03-11_13:05:21.142000
670831,3967,1565,1354,2019-03-11_13:05:21.339000
670931,3973,1584,1377,2019-03-11_13:05:21.520000
671031,3967,1573,1353,2019-03-11_13:05:21.613000
671131,3967,1564,1349,2019-03-11_13:05:21.725000
671231,3967,1561,1374,2019-03-11_13:05:21.915000
671331,3967,1565,1345,2019-03-11_13:05:22.003000
671431,3975,1559,1323,2019-03-11_13:05:22.188000
671531,3967,1558,1328,2019-03-11_13:05:22.324000
671631,3967,1565,1345,2019-03-11_13:05:22.476000
671731,3967,1562,1333,2019-03-11_13:05:22.791000
671831,3967,1562,1335,2019-03-11_13:05:22.963000
671931,3974,1558,1331,2019-03-11_13:05:23.114000
672031,3967,1566,1360,2019-03-11_13:05:23.235000
672131,3978,1565,1334,2019-03-11_13:05:23.403000
672231,3967,1559,1339,2019-03-11_13:05:23.616000
672331,3959,1563,1328,2019-03-11_13:05:23.765000
672431,3947,1559,1314,2019-03-11_13:05:23.904000
672531,3973,1563,1325,2019-03-11_13:05:23.976000
672631,3967,1561,1329,2019-03-11_13:05:24.066000
672731,3966,1561,1284,2019-03-11_13:05:24.191000
672831,3975,1560,1299,2019-03-11_13:05:24.325000
672931,3975,1555,1302,2019-03-11_13:05:24.558000
673031,3967,1565,1296,2019-03-11_13:05:24.821000
673131,3967,1561,1307,2019-03-11_13:05:24.876000
673231,3967,1566,1296,2019-03-11_13:05:24.945000
673331,3971,1558,1303,2019-03-11_13:05:25.103000
673431,3967,1562,1290,2019-03-11_13:05:25.230000
673531,3967,1568,1301,2019-03-11_13:05:25.438000
673631,3967,1555,1305,2019-03-11_13:05:25.513000
673731,3967,1558,1306,2019-03-11_13:05:25.658000
673831,3967,1557,1310,2019-03-11_13:05:25.836000
673931,3967,1561,1300,2019-03-11_13:05:25.997000
674031,3967,1562,1296,2019-03-11_13:05:26.118000
674131,3965,1557,1297,2019-03-11_13:05:26.199000
674231,3971,1535,1299,2019-03-11_13:05:26.328000
674331,3967,1554,1293,2019-03-11_13:05:26.593000
674431,3967,1558,1297,2019-03-11_13:05:26.829000
674531,3965,1558,1306,2019-03-11_13:05:26.937000
674631,3967,1557,1310,2019-03-11_13:05:27.100000
674731,3967,1535,1291,2019-03-11_13:05:27.206000
674831,3967,1557,1296,2019-03-11_13:05:27.273000
674931,3967,1557,1300,2019-03-11_13:05:27.429000
675031,3967,1535,1306,2019-03-11_13:05:27.570000
675131,3971,1557,1305,2019-03-11_13:05:27.767000
675231,3973,1559,1299,2019-03-11_13:05:27.900000
675331,3967,1555,1294,2019-03-11_13:05:27.977000
675431,3967,1561,1318,2019-03-11_13:05:28.039000
675531,3967,1559,1298,2019-03-11_13:05:28.110000
675631,3967,1556,1296,2019-03-11_13:05:28.328000
675731,3967,1562,1300,2019-03-11_13:05:28.403000
675831,3967,1561,1299,2019-03-11_13:05:28.515000
675931,3975,1559,1306,2019-03-11_13:05:28.636000
676031,3967,1563,1307,2019-03-11_13:05:28.799000
676131,3967,1557,1296,2019-03-11_13:05:28.939000
676231,3967,1559,1306,2019-03-11_13:05:29.004000
676331,3967,1558,1296,2019-03-11_13:05:29.192000
676431,3967,1561,1309,2019-03-11_13:05:29.257000
676531,3979,1535,1295,2019-03-11_13:05:29.517000
676631,3973,1556,1296,2019-03-11_13:05:29.655000
676731,3967,1559,1297,2019-03-11_13:05:29.898000
676831,3963,1559,1287,2019-03-11_13:05:29.999000
676931,3967,1556,1282,2019-03-11_13:05:30.116000
677031,3967,1557,1296,2019-03-11_13:05:30.269000
677131,3975,1557,1302,2019-03-11_13:05:30.375000
677231,3967,1562,1290,2019-03-11_13:05:30.646000
677331,3975,1563,1312,2019-03-11_13:05:30.809000
677431,3963,1563,1294,2019-03-11_13:05:30.901000
677531,3973,1563,1296,2019-03-11_13:05:31.025000
677631,3967,1558,1296,2019-03-11_13:05:31.196000
677731,3973,1557,1285,2019-03-11_13:05:31.530000
677831,3967,1559,1297,2019-03-11_13:05:31.595000
677931,3975,1561,1295,2019-03-11_13:05:31.656000
678031,3967,1556,1326,2019-03-11_13:05:31.734000
678131,3957,1565,1278,2019-03-11_13:05:32.070000
678231,3983,1556,1317,2019-03-11_13:05:32.193000
678331,3967,1563,1282,2019-03-11_13:05:32.371000
678431,3979,1557,1295,2019-03-11_13:05:32.526000
678531,3967,1562,1260,2019-03-11_13:05:32.634000
678631,3967,1557,1297,2019-03-11_13:05:32.826000
678731,3967,1559,1296,2019-03-11_13:05:32.905000
678831,3967,1559,1285,2019-03-11_13:05:33.084000
678931,3971,1554,1296,2019-03-11_13:05:33.157000
679031,3967,1565,1287,2019-03-11_13:05:33.246000
679131,3975,1557,1273,2019-03-11_13:05:33.387000
679231,3971,1563,1264,2019-03-11_13:05:33.568000
679331,3967,1562,1258,2019-03-11_13:05:33.717000
679431,3967,1567,1298,2019-03-11_13:05:33.794000
679531,3975,1556,1264,2019-03-11_13:05:33.862000
679631,3975,1559,1280,2019-03-11_13:05:33.956000
679731,3983,1561,1290,2019-03-11_13:05:34.034000
679831,3967,1557,1275,2019-03-11_13:05:34.365000
679931,3967,1560,1276,2019-03-11_13:05:34.525000
680031,3967,1555,1262,2019-03-11_13:05:34.590000
680131,3967,1560,1264,2019-03-11_13:05:34.719000
680231,3967,1560,1280,2019-03-11_13:05:34.822000
680331,3979,1564,1243,2019-03-11_13:05:34.894000
680431,3971,1555,1243,2019-03-11_13:05:35.074000
680531,3967,1556,1249,2019-03-11_13:05:35.160000
680631,3967,1556,1267,2019-03-11_13:05:35.263000
680731,3967,1563,1232,2019-03-11_13:05:35.394000
680831,3979,1535,1258,2019-03-11_13:05:35.558000
680931,3967,1561,1239,2019-03-11_13:05:35.672000
681031,3967,1556,1296,2019-03-11_13:05:35.760000
681131,3967,1562,1330,2019-03-11_13:05:35.814000
681231,3975,1558,1250,2019-03-11_13:05:35.871000
681331,3975,1559,1268,2019-03-11_13:05:36.023000
681431,3983,1562,1241,2019-03-11_13:05:36.158000
681531,3979,1559,1292,2019-03-11_13:05:36.329000
681631,3975,1556,1257,2019-03-11_13:05:36.415000
681731,3967,1562,1264,2019-03-11_13:05:36.478000
681831,3975,1556,1273,2019-03-11_13:05:36.549000
681931,3967,1559,1269,2019-03-11_13:05:36.622000
682031,3975,1557,1301,2019-03-11_13:05:36.790000
682131,3959,1561,1271,2019-03-11_13:05:36.858000
682231,3921,1558,1253,2019-03-11_13:05:36.968000
682331,3975,1558,1287,2019-03-11_13:05:37.130000
682431,3967,1558,1295,2019-03-11_13:05:37.266000
682531,3967,1557,1278,2019-03-11_13:05:37.390000
682631,3975,1535,1310,2019-03-11_13:05:37.449000
682731,3975,1562,1308,2019-03-11_13:05:37.534000
682831,3979,1535,1301,2019-03-11_13:05:37.602000
682931,3974,1559,1293,2019-03-11_13:05:37.731000
683031,3967,1559,1349,2019-03-11_13:05:37.942000
683131,3971,1559,1328,2019-03-11_13:05:38.112000
683231,3973,1535,1297,2019-03-11_13:05:38.263000
683331,4015,1535,1328,2019-03-11_13:05:38.324000
683431,3973,1555,1338,2019-03-11_13:05:38.420000
683531,3967,1561,1344,2019-03-11_13:05:38.492000
683631,3975,1566,1333,2019-03-11_13:05:38.679000
683731,3967,1558,1371,2019-03-11_13:05:38.782000
683831,3975,1558,1350,2019-03-11_13:05:38.866000
683931,3975,1559,1371,2019-03-11_13:05:38.996000
684031,4019,1558,1376,2019-03-11_13:05:39.180000
684131,3967,1555,1370,2019-03-11_13:05:39.290000
684231,3963,1554,1374,2019-03-11_13:05:39.380000
684331,3967,1557,1379,2019-03-11_13:05:39.493000
684431,3967,1558,1382,2019-03-11_13:05:39.560000
684531,3959,1556,1381,2019-03-11_13:05:39.657000
684631,3979,1555,1382,2019-03-11_13:05:39.793000
684731,3967,1559,1386,2019-03-11_13:05:39.948000
684831,3967,1557,1392,2019-03-11_13:05:40.026000
684931,3973,1558,1387,2019-03-11_13:05:40.192000
685031,3967,1571,1399,2019-03-11_13:05:40.350000
685131,3967,1555,1394,2019-03-11_13:05:40.414000
685231,3975,1561,1404,2019-03-11_13:05:40.543000
685331,3975,1557,1393,2019-03-11_13:05:40.604000
685431,3967,1555,1392,2019-03-11_13:05:40.688000
685531,3967,1555,1408,2019-03-11_13:05:40.859000
685631,3967,1557,1408,2019-03-11_13:05:40.996000
685731,3979,1535,1402,2019-03-11_13:05:41.063000
685831,3979,1558,1388,2019-03-11_13:05:41.182000
685931,3975,1535,1410,2019-03-11_13:05:41.239000
686031,3975,1558,1413,2019-03-11_13:05:41.295000
686131,3967,1555,1408,2019-03-11_13:05:41.441000
686231,3967,1557,1409,2019-03-11_13:05:41.633000
686331,3967,1561,1412,2019-03-11_13:05:41.787000
686431,3967,1565,1418,2019-03-11_13:05:41.908000
